x;0,3388;0,3395;0,3396;0,3394;0,3394;0,3394;0,3394;0,3392;0,3392;0,3390;0,3389;0,3388;0,3387;0,3389;0,3385;0,3386;0,3385;0,3385;0,3382;0,3382;0,6736;0,6736;0,6741;0,6743;0,6742;0,6738;0,6742;0,6740;0,6743;0,6744;0,6752;0,6752;0,6757;0,6754;0,6755;0,6757;0,6758;0,6760;0,6761;0,6762;0,7108;0,6213;0,6766;0,6352;0,6470;0,6740;0,7078;0,6673;0,6743;0,6735;0,6698;0,6714;0,6863;0,7066;0,6802;0,6751;0,6562;0,6785;0,6986;0,6673
y;0,3718;0,3708;0,3704;0,3698;0,3698;0,3693;0,3691;0,3688;0,3684;0,3682;0,3680;0,3677;0,3675;0,3674;0,3672;0,3672;0,3669;0,3668;0,3665;0,3662;0,3253;0,3253;0,3253;0,3253;0,3251;0,3251;0,3250;0,3248;0,3248;0,3246;0,3242;0,3240;0,3236;0,3237;0,3236;0,3234;0,3233;0,3231;0,3230;0,3228;0,2806;0,2539;0,2680;0,2560;0,2598;0,2567;0,2719;0,2844;0,2577;0,2820;0,2872;0,2771;0,2748;0,2801;0,2682;0,2841;0,2703;0,2724;0,2789;0,2684
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;4,54768E-05;5,13896E-04;5,46678E-04;1,49720E-03;2,38367E-03;1,77154E-03;3,56169E-03;2,87546E-03;5,26353E-03;2,18671E-03;7,02638E-03;5,31840E-03;5,60719E-03;8,26842E-03;8,26552E-03;1,24621E-02;7,03338E-03;7,27256E-03;9,98618E-03;7,84659E-03;0,00000E+00;7,16436E-05;0,00000E+00;3,53528E-04;6,96671E-04;1,51916E-03;2,39181E-04;4,78363E-05;7,59581E-04;4,75463E-04;0,00000E+00;0,00000E+00;1,89895E-04;1,37305E-04;9,98598E-05;6,24144E-05;2,49690E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,90260E-05;8,65454E-06;8,20938E-05;0,00000E+00;9,68214E-06;0,00000E+00;0,00000E+00;0,00000E+00;2,59636E-05;4,16339E-04;0,00000E+00;2,31963E-05;0,00000E+00;0,00000E+00;1,28711E-05;0,00000E+00;1,85107E-04
406;1,13972E-04;5,46076E-04;1,15407E-03;1,58627E-03;2,44085E-03;3,39637E-03;3,01192E-03;2,36381E-03;4,79976E-03;4,87237E-03;3,37588E-03;6,70297E-03;7,03728E-03;8,52527E-03;7,58336E-03;8,53472E-03;8,04830E-03;1,25305E-02;9,70737E-03;1,25305E-02;0,00000E+00;0,00000E+00;0,00000E+00;1,50480E-06;1,36318E-03;9,50498E-04;0,00000E+00;0,00000E+00;3,43678E-06;1,88897E-03;1,88725E-03;0,00000E+00;8,59194E-07;7,35771E-04;7,62768E-04;7,89765E-04;8,16763E-04;8,43760E-04;8,70757E-04;8,97754E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,76576E-07;0,00000E+00;3,05480E-07;4,21463E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,00443E-04;0,00000E+00;0,00000E+00;3,58857E-04;0,00000E+00;6,66480E-04;3,56857E-04;8,37529E-07
407;9,93064E-05;5,42103E-04;1,18644E-03;2,17959E-03;2,83390E-03;2,85087E-03;3,41146E-03;4,85689E-03;5,92564E-03;5,17218E-03;7,50721E-03;7,25942E-03;5,92484E-03;7,34952E-03;7,01162E-03;1,06032E-02;1,32255E-02;1,11817E-02;1,04691E-02;1,25711E-02;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,77991E-04;1,13729E-03;5,92813E-04;0,00000E+00;2,27458E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,47001E-04;2,23141E-04;1,99281E-04;1,75421E-04;1,51560E-04;1,27700E-04;1,03840E-04;0,00000E+00;4,53701E-05;5,31991E-05;0,00000E+00;2,47504E-05;9,62749E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,66048E-04;0,00000E+00;0,00000E+00;3,59688E-04;0,00000E+00;3,36395E-04;4,24667E-04;1,22697E-05;0,00000E+00;5,01516E-04
408;1,79722E-04;6,35624E-04;1,32241E-03;2,18244E-03;2,27175E-03;2,84258E-03;3,90392E-03;4,52081E-03;5,84169E-03;7,54868E-03;6,65429E-03;6,57719E-03;8,31039E-03;8,48721E-03;1,19107E-02;1,01237E-02;7,94147E-03;1,50032E-02;1,38713E-02;1,69118E-02;2,44876E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,48221E-03;0,00000E+00;1,83826E-03;7,27643E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,00350E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,47530E-05;0,00000E+00;0,00000E+00;1,13774E-04;9,23956E-06;0,00000E+00;0,00000E+00;2,75316E-05;0,00000E+00;8,95401E-05;1,64557E-05;6,72051E-05;0,00000E+00;3,30789E-05;5,76501E-05;0,00000E+00;1,35939E-04;0,00000E+00;6,33299E-05
409;2,53548E-04;7,93765E-04;1,61211E-03;2,54327E-03;2,50309E-03;4,26830E-03;4,40714E-03;6,78782E-03;7,05228E-03;7,69505E-03;6,19621E-03;7,39013E-03;1,07598E-02;1,49579E-02;1,19304E-02;1,61525E-02;1,20790E-02;2,12692E-02;1,55935E-02;1,66650E-02;5,35063E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;7,58710E-04;4,07617E-04;0,00000E+00;0,00000E+00;0,00000E+00;6,79362E-04;3,64419E-04;3,93648E-04;4,22877E-04;4,52106E-04;4,81334E-04;5,10563E-04;5,39792E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;7,54790E-05;1,06251E-04;0,00000E+00;7,33354E-05;2,87071E-05;0,00000E+00;0,00000E+00;1,71582E-05;7,00745E-05;0,00000E+00;5,09627E-05;6,01115E-05;1,79065E-05;1,02072E-04;1,30795E-04;6,60338E-05
410;3,29260E-04;9,40109E-04;1,95386E-03;3,16498E-03;2,97082E-03;4,58604E-03;5,92291E-03;7,60240E-03;6,68927E-03;9,22338E-03;8,65101E-03;1,04054E-02;1,33473E-02;1,76107E-02;1,57569E-02;1,80819E-02;1,69624E-02;1,68721E-02;1,96148E-02;2,31652E-02;2,13710E-04;0,00000E+00;5,18666E-04;0,00000E+00;4,69534E-04;0,00000E+00;8,95883E-04;0,00000E+00;1,46017E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,49760E-03;4,82319E-04;5,06344E-04;5,30368E-04;5,54393E-04;5,78418E-04;6,02442E-04;6,26467E-04;0,00000E+00;8,80727E-06;0,00000E+00;4,29603E-05;1,91500E-04;3,46102E-05;0,00000E+00;2,62704E-05;0,00000E+00;1,94500E-04;0,00000E+00;0,00000E+00;2,64780E-04;0,00000E+00;5,90045E-06;1,81708E-04;6,41450E-06;3,37472E-04;4,68537E-05;4,99025E-05
411;1,68798E-04;9,77797E-04;2,69868E-03;2,81394E-03;3,65544E-03;5,62311E-03;5,50304E-03;8,76597E-03;8,68468E-03;1,01783E-02;1,20610E-02;1,39855E-02;1,51125E-02;1,60231E-02;1,75526E-02;1,69133E-02;2,11240E-02;1,62010E-02;2,40452E-02;2,21199E-02;2,31090E-06;0,00000E+00;1,05599E-05;0,00000E+00;9,55959E-06;0,00000E+00;1,82399E-05;0,00000E+00;0,00000E+00;8,86476E-04;0,00000E+00;0,00000E+00;1,57687E-03;7,43757E-04;8,20508E-04;8,97260E-04;9,74011E-04;1,05076E-03;1,12751E-03;1,20427E-03;0,00000E+00;2,55975E-05;0,00000E+00;8,74660E-07;3,62997E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,95996E-06;0,00000E+00;0,00000E+00;5,39085E-06;0,00000E+00;2,68663E-04;3,69952E-06;0,00000E+00;3,05022E-04;0,00000E+00;2,78770E-04
412;3,02815E-04;1,18099E-03;2,12809E-03;3,79624E-03;4,58435E-03;6,21771E-03;6,79783E-03;7,57429E-03;9,84453E-03;1,04134E-02;1,19511E-02;1,56219E-02;1,62181E-02;2,13721E-02;1,94007E-02;2,34503E-02;2,38392E-02;2,08195E-02;2,48106E-02;2,57054E-02;0,00000E+00;0,00000E+00;0,00000E+00;3,20830E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,58102E-03;0,00000E+00;0,00000E+00;9,15923E-04;8,10744E-05;1,09911E-03;8,50409E-04;9,09281E-04;9,68154E-04;1,02703E-03;1,08590E-03;1,14477E-03;1,20364E-03;0,00000E+00;0,00000E+00;0,00000E+00;3,05467E-05;1,83350E-06;2,05895E-05;0,00000E+00;0,00000E+00;6,44193E-05;1,83350E-05;0,00000E+00;0,00000E+00;1,35351E-04;1,84030E-04;3,33105E-04;6,19176E-04;0,00000E+00;3,81751E-05;0,00000E+00;4,24444E-05
413;3,59234E-04;1,41926E-03;2,86540E-03;4,61822E-03;5,70090E-03;7,42933E-03;8,73208E-03;9,95667E-03;1,25466E-02;1,16237E-02;1,57909E-02;1,70085E-02;1,74677E-02;2,37857E-02;2,33767E-02;2,46440E-02;2,14489E-02;2,99148E-02;3,09634E-02;3,08439E-02;0,00000E+00;6,24030E-05;0,00000E+00;0,00000E+00;0,00000E+00;7,49995E-04;8,33328E-05;3,14645E-03;0,00000E+00;0,00000E+00;0,00000E+00;2,73605E-04;0,00000E+00;3,18732E-04;3,08633E-04;2,98534E-04;2,88435E-04;2,78336E-04;2,68236E-04;2,58137E-04;0,00000E+00;0,00000E+00;6,37865E-06;1,03087E-04;6,18757E-06;6,94842E-05;0,00000E+00;0,00000E+00;2,17398E-04;6,94139E-05;0,00000E+00;0,00000E+00;1,23146E-04;0,00000E+00;0,00000E+00;1,99918E-04;0,00000E+00;1,28831E-04;0,00000E+00;1,26778E-04
414;4,13213E-04;1,65605E-03;3,13041E-03;5,06144E-03;7,21286E-03;8,07958E-03;9,74586E-03;1,24006E-02;1,23232E-02;1,59336E-02;1,75163E-02;1,87642E-02;2,07254E-02;2,08138E-02;2,91087E-02;2,68974E-02;2,94353E-02;3,16448E-02;3,94959E-02;3,75267E-02;0,00000E+00;6,83403E-05;0,00000E+00;0,00000E+00;0,00000E+00;8,21353E-04;9,12614E-05;0,00000E+00;3,71754E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,21648E-05;1,95898E-05;7,01471E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,44116E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,62638E-05;4,18844E-05;0,00000E+00;0,00000E+00;1,34862E-04;0,00000E+00;0,00000E+00;1,61963E-04;0,00000E+00;0,00000E+00;0,00000E+00;7,62516E-05
415;5,51279E-04;1,86082E-03;4,16616E-03;5,19864E-03;7,58643E-03;9,46700E-03;1,18988E-02;1,41159E-02;1,50523E-02;1,89155E-02;2,04193E-02;2,15599E-02;2,38639E-02;2,90552E-02;3,36034E-02;3,47957E-02;3,55651E-02;4,07488E-02;4,17878E-02;4,45933E-02;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,15071E-03;0,00000E+00;1,44671E-04;3,28774E-04;0,00000E+00;3,28774E-04;0,00000E+00;2,15219E-04;2,20820E-04;2,26421E-04;2,32022E-04;2,37623E-04;2,43224E-04;2,48825E-04;0,00000E+00;0,00000E+00;1,84562E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,21413E-04;1,30869E-05;0,00000E+00;0,00000E+00;2,08221E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,37350E-04
416;5,79730E-04;2,70845E-03;4,58266E-03;6,63901E-03;9,57331E-03;1,19034E-02;1,45680E-02;1,74735E-02;1,67944E-02;2,15715E-02;2,32851E-02;2,79553E-02;3,23785E-02;3,57907E-02;3,87432E-02;3,98561E-02;4,41319E-02;4,00309E-02;4,38903E-02;5,40650E-02;2,59848E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,37062E-05;4,10195E-04;8,20390E-04;1,24875E-05;0,00000E+00;1,24875E-05;0,00000E+00;1,43296E-04;1,47040E-04;1,50783E-04;1,54526E-04;1,58269E-04;1,62012E-04;1,65755E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,77989E-06;0,00000E+00;0,00000E+00;0,00000E+00;9,45043E-05;0,00000E+00;0,00000E+00;0,00000E+00;4,59503E-04;1,65554E-04;0,00000E+00;5,21684E-06
417;6,20539E-04;2,92973E-03;5,64218E-03;7,37467E-03;1,12076E-02;1,43178E-02;1,51936E-02;1,94456E-02;2,14756E-02;2,64358E-02;2,76555E-02;3,25042E-02;3,45950E-02;3,83399E-02;4,26922E-02;5,17432E-02;5,09464E-02;5,10204E-02;5,32575E-02;5,63173E-02;2,75376E-05;0,00000E+00;0,00000E+00;0,00000E+00;5,29112E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,05107E-04;0,00000E+00;1,56495E-03;0,00000E+00;2,60825E-03;1,38135E-03;1,52172E-03;1,66209E-03;1,80246E-03;1,94283E-03;2,08321E-03;2,22358E-03;0,00000E+00;3,41884E-05;0,00000E+00;5,95589E-05;1,02476E-04;1,60157E-05;4,14207E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;8,49456E-06;5,77371E-05;1,19197E-04;1,41403E-05;0,00000E+00;0,00000E+00
418;8,25840E-04;3,41058E-03;6,50299E-03;9,24468E-03;1,22016E-02;1,60960E-02;1,93113E-02;2,17878E-02;2,73572E-02;2,97782E-02;3,40785E-02;3,75185E-02;4,29356E-02;4,37248E-02;4,87603E-02;5,32761E-02;5,78651E-02;6,01705E-02;6,91833E-02;7,17851E-02;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,74999E-04;0,00000E+00;1,35672E-03;5,27612E-04;3,93530E-04;0,00000E+00;0,00000E+00;1,05522E-03;7,53732E-04;7,33467E-04;7,83552E-04;8,33637E-04;8,83723E-04;9,33808E-04;9,83893E-04;1,03398E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,10709E-04;5,99641E-05;0,00000E+00;0,00000E+00;0,00000E+00;7,50008E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,18044E-05;2,16173E-04;1,72876E-05;5,29427E-05;0,00000E+00;9,44647E-05
419;8,89050E-04;4,18277E-03;7,32557E-03;1,10441E-02;1,44570E-02;1,80268E-02;2,07845E-02;2,67753E-02;3,00924E-02;3,47285E-02;4,09142E-02;4,39166E-02;4,75906E-02;5,28259E-02;5,78686E-02;6,11081E-02;6,75550E-02;7,34988E-02;7,82625E-02;8,39565E-02;1,81795E-05;2,57883E-04;1,24609E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,83925E-03;6,25982E-04;0,00000E+00;1,14792E-04;0,00000E+00;1,71113E-03;1,69781E-03;1,28899E-03;1,39798E-03;1,50697E-03;1,61596E-03;1,72495E-03;1,83394E-03;1,94293E-03;0,00000E+00;7,52335E-06;0,00000E+00;5,11145E-05;1,09208E-04;6,99659E-05;0,00000E+00;8,51918E-05;1,91108E-04;1,92825E-04;0,00000E+00;0,00000E+00;2,42336E-05;0,00000E+00;9,74119E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,92004E-04
420;1,17068E-03;4,75605E-03;8,40731E-03;1,25869E-02;1,65388E-02;2,18159E-02;2,44980E-02;3,25935E-02;3,74685E-02;4,18149E-02;4,57852E-02;5,19018E-02;5,94389E-02;6,47837E-02;7,10389E-02;7,19835E-02;8,08159E-02;8,92281E-02;8,85475E-02;9,59185E-02;5,59514E-05;1,84726E-04;5,24779E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,01155E-03;3,04956E-04;1,52478E-03;4,83435E-05;0,00000E+00;1,93374E-04;3,38405E-04;4,34238E-04;4,51842E-04;4,69447E-04;4,87051E-04;5,04655E-04;5,22260E-04;5,39864E-04;0,00000E+00;3,16838E-06;0,00000E+00;2,15263E-05;0,00000E+00;2,94654E-05;0,00000E+00;3,58776E-05;8,04830E-05;1,95456E-04;0,00000E+00;0,00000E+00;1,02057E-05;0,00000E+00;1,51931E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,36604E-05
421;1,21697E-03;5,24968E-03;1,01635E-02;1,44742E-02;1,98305E-02;2,55835E-02;3,05041E-02;3,67068E-02;4,16228E-02;4,58485E-02;5,26368E-02;6,12287E-02;6,80586E-02;6,95695E-02;8,44924E-02;8,73145E-02;9,83800E-02;9,37808E-02;1,09480E-01;1,11362E-01;2,74080E-06;8,10024E-04;0,00000E+00;0,00000E+00;5,97070E-04;0,00000E+00;1,00127E-03;2,07177E-04;8,65324E-05;0,00000E+00;0,00000E+00;0,00000E+00;5,69613E-04;2,25782E-04;2,26078E-04;2,26374E-04;2,26671E-04;2,26967E-04;2,27264E-04;2,27560E-04;0,00000E+00;0,00000E+00;5,32896E-05;0,00000E+00;8,58786E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;8,61050E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;7,53468E-05;0,00000E+00;5,00458E-05;0,00000E+00;0,00000E+00;2,90845E-04
422;1,59436E-03;6,09091E-03;1,14597E-02;1,71575E-02;2,47628E-02;2,83258E-02;3,48154E-02;4,15397E-02;4,98083E-02;5,58128E-02;6,44907E-02;6,60559E-02;7,87367E-02;8,18586E-02;8,90710E-02;9,85328E-02;1,09151E-01;1,16123E-01;1,23892E-01;1,32264E-01;2,46047E-04;9,79173E-05;0,00000E+00;2,18083E-04;0,00000E+00;1,66025E-04;0,00000E+00;4,98076E-04;2,40900E-04;0,00000E+00;0,00000E+00;2,26250E-04;1,66025E-04;1,74841E-04;1,80353E-04;1,85865E-04;1,91377E-04;1,96889E-04;2,02401E-04;2,07913E-04;0,00000E+00;3,94707E-06;7,20136E-05;0,00000E+00;1,57696E-04;0,00000E+00;1,27613E-04;4,06320E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,24214E-04;0,00000E+00;0,00000E+00;1,34015E-04;2,05485E-04;6,93595E-05
423;1,81692E-03;7,15141E-03;1,36069E-02;2,00281E-02;2,66383E-02;3,53640E-02;4,13672E-02;4,93479E-02;5,78864E-02;6,48599E-02;7,08058E-02;8,07851E-02;9,03018E-02;1,01480E-01;1,08812E-01;1,14248E-01;1,29746E-01;1,35838E-01;1,46771E-01;1,57698E-01;2,59918E-04;6,30264E-05;0,00000E+00;8,95377E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,35081E-03;0,00000E+00;0,00000E+00;2,52496E-04;4,08987E-04;3,95382E-04;4,25752E-04;4,56122E-04;4,86492E-04;5,16862E-04;5,47232E-04;5,77602E-04;0,00000E+00;2,77168E-05;1,56528E-05;1,40087E-05;0,00000E+00;5,53951E-05;3,75918E-05;1,70352E-04;0,00000E+00;6,16617E-05;2,46647E-05;0,00000E+00;1,43901E-05;0,00000E+00;5,00750E-04;0,00000E+00;0,00000E+00;1,83408E-05;0,00000E+00;0,00000E+00
424;1,99982E-03;8,54561E-03;1,59733E-02;2,37469E-02;3,13793E-02;3,94782E-02;4,97229E-02;5,77016E-02;6,62992E-02;7,53377E-02;8,46699E-02;9,19409E-02;1,05328E-01;1,16519E-01;1,27253E-01;1,33382E-01;1,43209E-01;1,55421E-01;1,67744E-01;1,78889E-01;8,33728E-05;7,88452E-05;0,00000E+00;1,14219E-04;0,00000E+00;2,10579E-04;0,00000E+00;5,26448E-04;4,34772E-04;0,00000E+00;0,00000E+00;2,10579E-04;5,21726E-04;3,41044E-04;3,64466E-04;3,87887E-04;4,11308E-04;4,34729E-04;4,58150E-04;4,81572E-04;0,00000E+00;1,42472E-05;1,99676E-05;1,78703E-05;1,28581E-04;1,82970E-04;0,00000E+00;0,00000E+00;1,27482E-04;7,86589E-05;3,14636E-05;0,00000E+00;2,94706E-05;0,00000E+00;1,89743E-04;0,00000E+00;1,38760E-04;2,33965E-05;0,00000E+00;1,75945E-04
425;2,28560E-03;9,78612E-03;1,82000E-02;2,78073E-02;3,63559E-02;4,55929E-02;5,61393E-02;6,62090E-02;7,60533E-02;8,74948E-02;9,92625E-02;1,09568E-01;1,20183E-01;1,38147E-01;1,45128E-01;1,59866E-01;1,67884E-01;1,80680E-01;1,96392E-01;2,05635E-01;3,84925E-05;3,64022E-05;0,00000E+00;0,00000E+00;0,00000E+00;9,72226E-05;0,00000E+00;1,80312E-03;0,00000E+00;9,92765E-04;0,00000E+00;9,72226E-05;0,00000E+00;3,44053E-04;3,54786E-04;3,65519E-04;3,76252E-04;3,86985E-04;3,97718E-04;4,08451E-04;0,00000E+00;3,02086E-05;0,00000E+00;0,00000E+00;1,49170E-04;5,18501E-05;0,00000E+00;0,00000E+00;8,03219E-05;2,05270E-04;0,00000E+00;1,28294E-05;2,01012E-05;0,00000E+00;1,71929E-05;7,19134E-05;6,40644E-05;0,00000E+00;0,00000E+00;3,57727E-04
426;2,73356E-03;1,09746E-02;2,08656E-02;3,21910E-02;4,18279E-02;5,20023E-02;6,41733E-02;7,62564E-02;8,43508E-02;1,02680E-01;1,15177E-01;1,27088E-01;1,40776E-01;1,54665E-01;1,66929E-01;1,85448E-01;1,99939E-01;2,07307E-01;2,29248E-01;2,35649E-01;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,21269E-04;0,00000E+00;7,90271E-04;7,13100E-04;0,00000E+00;0,00000E+00;3,44790E-04;3,74088E-04;4,03386E-04;4,32684E-04;4,61982E-04;4,91280E-04;5,20579E-04;0,00000E+00;2,86371E-05;1,36459E-05;2,44252E-05;8,76147E-05;1,62988E-04;0,00000E+00;0,00000E+00;1,66851E-06;1,59563E-05;0,00000E+00;9,97269E-07;1,16367E-06;0,00000E+00;1,33646E-06;2,31582E-04;0,00000E+00;0,00000E+00;7,35486E-05;7,11442E-05
427;3,17231E-03;1,30075E-02;2,39388E-02;3,50905E-02;4,91248E-02;6,16352E-02;7,33729E-02;8,86858E-02;1,00294E-01;1,17045E-01;1,28842E-01;1,42070E-01;1,58975E-01;1,81217E-01;1,94353E-01;2,04304E-01;2,29684E-01;2,38049E-01;2,53662E-01;2,77932E-01;5,12504E-05;4,03894E-05;0,00000E+00;3,54238E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,61808E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,31515E-03;4,61609E-04;5,05481E-04;5,49353E-04;5,93225E-04;6,37096E-04;6,80968E-04;7,24840E-04;0,00000E+00;0,00000E+00;4,54133E-05;3,75343E-05;4,62698E-05;0,00000E+00;1,24209E-05;0,00000E+00;1,31089E-04;5,85485E-05;1,17921E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,30495E-05;1,71796E-05;0,00000E+00;0,00000E+00;6,89807E-05
428;3,65175E-03;1,49795E-02;2,76924E-02;4,10227E-02;5,55774E-02;7,05787E-02;8,50128E-02;1,01417E-01;1,17669E-01;1,30540E-01;1,48083E-01;1,65708E-01;1,80543E-01;2,04541E-01;2,15226E-01;2,37395E-01;2,58264E-01;2,75236E-01;3,00226E-01;3,14263E-01;0,00000E+00;0,00000E+00;6,75267E-05;0,00000E+00;0,00000E+00;5,59861E-04;0,00000E+00;1,86620E-04;4,35447E-04;0,00000E+00;0,00000E+00;0,00000E+00;8,61487E-04;3,68323E-04;3,94548E-04;4,20772E-04;4,46997E-04;4,73221E-04;4,99446E-04;5,25670E-04;0,00000E+00;2,34425E-05;0,00000E+00;4,63694E-05;6,17779E-05;0,00000E+00;5,86326E-05;0,00000E+00;2,42445E-04;1,68817E-05;5,56643E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,56010E-04;8,10961E-05;2,42697E-04;0,00000E+00;3,25623E-04
429;4,18295E-03;1,69002E-02;3,19663E-02;4,78706E-02;6,31877E-02;7,86719E-02;9,81684E-02;1,15522E-01;1,35584E-01;1,51907E-01;1,69554E-01;1,91178E-01;2,08162E-01;2,28750E-01;2,49638E-01;2,74617E-01;2,84997E-01;3,11440E-01;3,38565E-01;3,53648E-01;0,00000E+00;0,00000E+00;9,30443E-05;0,00000E+00;0,00000E+00;1,55316E-03;0,00000E+00;3,54859E-04;6,97715E-04;0,00000E+00;0,00000E+00;9,77167E-04;0,00000E+00;3,84044E-04;3,91457E-04;3,98870E-04;4,06282E-04;4,13695E-04;4,21108E-04;4,28521E-04;0,00000E+00;3,23012E-05;4,98644E-05;1,00410E-05;9,18818E-05;0,00000E+00;0,00000E+00;0,00000E+00;3,89176E-05;2,32611E-05;0,00000E+00;0,00000E+00;8,25153E-05;0,00000E+00;2,36919E-05;0,00000E+00;0,00000E+00;4,39579E-04;0,00000E+00;0,00000E+00
430;4,81912E-03;1,98601E-02;3,61823E-02;5,42193E-02;7,36681E-02;9,29710E-02;1,12833E-01;1,32585E-01;1,51908E-01;1,73044E-01;1,92448E-01;2,18140E-01;2,39515E-01;2,60743E-01;2,87340E-01;3,05515E-01;3,30721E-01;3,51240E-01;3,80497E-01;3,99872E-01;8,42338E-05;0,00000E+00;4,81144E-05;0,00000E+00;0,00000E+00;2,52166E-03;1,32971E-04;4,92648E-05;4,92648E-05;0,00000E+00;0,00000E+00;1,42345E-03;0,00000E+00;4,13580E-04;4,17967E-04;4,22354E-04;4,26741E-04;4,31128E-04;4,35516E-04;4,39903E-04;0,00000E+00;0,00000E+00;2,51396E-05;2,78351E-05;1,11412E-05;4,72769E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,16515E-04;0,00000E+00;1,44343E-04;5,56366E-05;0,00000E+00;2,37622E-04;1,17993E-04;0,00000E+00;5,30219E-05;0,00000E+00;0,00000E+00
431;5,35484E-03;2,22634E-02;4,15183E-02;6,18172E-02;8,26684E-02;1,05980E-01;1,29615E-01;1,53108E-01;1,71022E-01;1,99469E-01;2,19541E-01;2,44465E-01;2,71715E-01;2,99802E-01;3,09558E-01;3,45048E-01;3,63450E-01;3,98306E-01;4,29857E-01;4,47434E-01;2,74381E-04;0,00000E+00;4,81376E-06;0,00000E+00;0,00000E+00;1,22046E-03;1,33036E-05;6,71734E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,43659E-03;0,00000E+00;4,91579E-04;5,19423E-04;5,47267E-04;5,75111E-04;6,02955E-04;6,30800E-04;6,58644E-04;0,00000E+00;2,20123E-05;0,00000E+00;2,27838E-06;0,00000E+00;3,03189E-05;0,00000E+00;0,00000E+00;7,62486E-05;5,20445E-05;0,00000E+00;1,44413E-05;1,40425E-06;0,00000E+00;1,44728E-04;3,30933E-05;2,87713E-04;0,00000E+00;4,61881E-05;0,00000E+00
