x;0,3296;0,3300;0,3301;0,3304;0,3305;0,3305;0,3308;0,3307;0,3308;0,3309;0,3309;0,3309;0,3310;0,3310;0,3311;0,3313;0,3312;0,3311;0,3313;0,3314;0,7185;0,7203;0,7190;0,7188;0,7208;0,7184;0,7203;0,7184;0,7198;0,7194;0,7204;0,7190;0,7203;0,7192;0,7188;0,7204;0,7201;0,7193;0,7195;0,7204;0,6002;0,6305;0,6646;0,6182;0,6757;0,6497;0,6707;0,6769;0,6860;0,6844;0,6968;0,6858;0,6699;0,6742;0,6871;0,6878;0,6981;0,7041;0,6915;0,6962
y;0,3433;0,3439;0,3443;0,3447;0,3450;0,3452;0,3454;0,3457;0,3457;0,3457;0,3461;0,3460;0,3461;0,3462;0,3464;0,3466;0,3466;0,3465;0,3468;0,3467;0,2780;0,2769;0,2774;0,2773;0,2779;0,2780;0,2780;0,2774;0,2782;0,2774;0,2783;0,2771;0,2784;0,2770;0,2776;0,2782;0,2780;0,2779;0,2782;0,2777;0,2639;0,3052;0,2895;0,2704;0,2824;0,2726;0,2875;0,2805;0,2860;0,2709;0,2722;0,2706;0,2716;0,2767;0,2749;0,2721;0,2764;0,2766;0,2816;0,2817
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
728;2,32348E-03;5,36039E-03;8,77057E-03;1,12295E-02;1,45236E-02;1,74457E-02;2,12989E-02;2,28693E-02;2,67509E-02;2,99889E-02;3,21503E-02;3,61699E-02;3,90934E-02;4,11980E-02;4,16833E-02;4,80634E-02;5,00891E-02;5,35179E-02;5,79409E-02;5,74372E-02;6,55448E-06;1,86096E-04;6,67669E-05;6,39072E-05;2,76212E-04;4,71419E-05;3,14221E-04;4,84102E-04;2,06102E-04;2,09479E-04;5,50052E-04;4,98948E-04;2,66640E-04;1,02302E-03;1,20157E-03;1,31860E-03;1,32934E-03;2,07675E-03;1,42612E-03;1,79749E-03;1,06049E-02;3,89000E-02;6,88105E-02;9,80124E-02;1,24964E-01;1,50795E-01;1,75847E-01;2,00715E-01;2,25074E-01;2,46983E-01;2,69775E-01;2,92128E-01;3,12151E-01;3,33790E-01;3,53792E-01;3,71860E-01;3,95141E-01;4,11645E-01;4,25197E-01;4,45690E-01
729;2,21746E-03;5,40021E-03;8,30856E-03;1,09439E-02;1,45358E-02;1,72214E-02;2,04725E-02;2,32346E-02;2,56964E-02;2,94530E-02;3,14050E-02;3,51450E-02;3,71648E-02;3,99454E-02;4,22676E-02;4,32945E-02;5,02813E-02;4,87727E-02;5,26291E-02;5,55357E-02;2,09428E-05;3,51566E-05;2,03585E-04;1,64429E-04;3,05479E-04;1,19202E-04;5,92663E-04;5,04736E-04;7,56235E-04;3,71580E-04;3,73375E-04;8,64962E-04;5,49004E-04;5,75995E-04;4,55220E-04;5,13237E-04;7,77171E-04;3,54381E-04;7,83276E-04;1,34882E-03;1,10015E-02;4,05887E-02;7,11967E-02;1,00788E-01;1,28297E-01;1,56001E-01;1,82074E-01;2,06391E-01;2,30001E-01;2,52526E-01;2,74842E-01;2,97854E-01;3,18173E-01;3,39297E-01;3,56954E-01;3,76823E-01;3,98065E-01;4,15074E-01;4,32830E-01;4,49014E-01
730;2,10832E-03;5,16550E-03;8,27175E-03;1,10339E-02;1,40599E-02;1,71261E-02;1,99012E-02;2,26954E-02;2,53407E-02;2,78925E-02;3,19538E-02;3,29943E-02;3,66565E-02;3,82814E-02;4,13322E-02;4,34277E-02;4,56654E-02;4,66743E-02;4,97776E-02;5,18266E-02;2,48049E-05;9,05171E-05;1,84444E-04;1,96761E-04;1,90203E-04;3,25047E-04;3,11249E-04;4,37190E-04;6,67035E-04;5,97070E-04;5,63817E-04;1,07558E-03;3,75860E-04;3,74827E-04;6,30795E-04;8,17660E-04;1,22878E-03;6,85813E-04;1,03732E-03;2,27321E-03;1,14486E-02;4,18888E-02;7,36572E-02;1,03708E-01;1,31700E-01;1,59934E-01;1,84870E-01;2,09264E-01;2,32234E-01;2,56315E-01;2,78424E-01;2,99556E-01;3,19882E-01;3,41267E-01;3,62084E-01;3,79491E-01;3,99737E-01;4,18728E-01;4,33566E-01;4,53505E-01
731;2,12223E-03;4,84617E-03;8,13857E-03;1,10817E-02;1,36892E-02;1,61652E-02;1,97961E-02;2,18394E-02;2,37933E-02;2,62732E-02;3,00095E-02;3,07830E-02;3,57699E-02;3,73415E-02;4,07360E-02;4,09388E-02;4,29190E-02;4,69067E-02;5,13088E-02;5,11601E-02;1,39338E-05;4,17406E-05;1,88413E-04;2,06581E-04;9,83992E-05;1,70150E-04;1,18247E-04;3,35465E-04;3,25602E-04;5,87930E-04;3,62616E-04;6,66339E-04;1,62107E-04;4,35228E-04;1,09711E-03;6,18790E-04;1,08831E-03;2,92942E-04;1,34307E-03;1,26132E-03;1,18342E-02;4,32819E-02;7,52745E-02;1,05990E-01;1,33651E-01;1,61277E-01;1,86792E-01;2,12012E-01;2,35535E-01;2,58531E-01;2,80437E-01;3,02223E-01;3,22240E-01;3,43680E-01;3,63205E-01;3,83007E-01;4,00424E-01;4,21171E-01;4,36403E-01;4,52994E-01
732;1,97134E-03;4,71408E-03;7,20003E-03;9,95331E-03;1,31714E-02;1,57877E-02;1,88628E-02;2,15124E-02;2,45269E-02;2,60137E-02;2,89059E-02;3,17079E-02;3,31676E-02;3,50195E-02;3,91626E-02;4,24179E-02;3,99913E-02;4,92181E-02;4,87135E-02;5,21027E-02;9,43891E-07;2,05598E-05;8,79089E-05;2,32391E-04;2,46284E-04;2,06224E-04;3,94418E-04;8,83057E-06;5,38781E-04;3,79852E-04;5,02349E-04;5,57174E-04;5,42614E-04;7,40153E-04;5,52357E-04;7,19838E-04;9,38969E-04;5,27509E-04;1,13392E-03;1,09560E-03;1,22462E-02;4,36802E-02;7,67704E-02;1,07186E-01;1,36116E-01;1,64791E-01;1,88959E-01;2,14474E-01;2,38301E-01;2,60500E-01;2,83864E-01;3,03410E-01;3,29609E-01;3,45609E-01;3,66071E-01;3,84034E-01;4,03012E-01;4,21828E-01;4,40492E-01;4,56763E-01
733;1,97619E-03;4,65812E-03;7,10735E-03;1,00185E-02;1,22467E-02;1,50669E-02;1,72099E-02;2,05564E-02;2,32619E-02;2,54440E-02;2,71882E-02;2,98751E-02;3,40096E-02;3,46800E-02;3,56824E-02;3,92777E-02;4,29703E-02;4,66268E-02;4,59659E-02;5,15328E-02;1,69933E-05;8,83271E-07;1,92622E-04;1,92797E-04;3,81927E-04;4,46768E-04;8,35459E-05;2,55819E-04;5,90145E-04;3,75384E-04;7,16525E-04;1,41970E-04;7,51760E-04;1,06070E-03;9,65281E-04;6,73343E-04;9,33829E-04;1,69428E-03;1,11603E-03;8,12641E-04;1,22973E-02;4,42692E-02;7,69485E-02;1,08438E-01;1,37239E-01;1,64591E-01;1,90045E-01;2,15237E-01;2,39147E-01;2,61982E-01;2,84037E-01;3,04543E-01;3,26048E-01;3,45696E-01;3,66852E-01;3,86005E-01;4,02786E-01;4,20902E-01;4,37992E-01;4,57029E-01
734;1,83229E-03;4,53260E-03;6,87081E-03;9,43010E-03;1,18612E-02;1,45340E-02;1,73280E-02;2,07710E-02;2,20883E-02;2,41032E-02;2,65778E-02;2,91065E-02;3,25709E-02;3,29845E-02;3,56753E-02;3,77562E-02;4,25665E-02;4,17364E-02;4,71454E-02;4,73943E-02;3,92749E-05;2,92109E-06;1,49372E-04;8,46712E-05;3,11466E-04;3,98658E-04;3,93485E-04;4,57185E-04;5,54622E-04;2,34130E-04;7,74903E-04;5,05468E-04;2,57085E-04;3,61434E-04;7,74811E-04;2,50324E-04;1,82926E-04;9,72279E-04;4,69019E-04;1,23544E-03;1,22938E-02;4,39879E-02;7,68160E-02;1,08116E-01;1,37215E-01;1,64052E-01;1,89049E-01;2,14374E-01;2,37150E-01;2,61471E-01;2,82536E-01;3,01789E-01;3,24767E-01;3,44702E-01;3,64345E-01;3,81971E-01;4,01970E-01;4,21113E-01;4,35282E-01;4,52615E-01
735;1,80225E-03;4,56941E-03;7,16708E-03;9,16752E-03;1,17784E-02;1,36800E-02;1,62673E-02;1,92255E-02;2,13530E-02;2,35863E-02;2,55689E-02;2,81032E-02;3,18233E-02;3,20816E-02;3,48328E-02;3,71281E-02;3,92386E-02;4,21842E-02;4,71366E-02;4,57266E-02;1,79674E-05;1,26158E-05;7,38676E-05;6,53008E-05;1,06031E-04;2,55300E-04;1,04722E-04;2,51410E-04;4,14066E-04;2,97406E-05;5,82817E-04;3,51316E-04;2,64095E-04;8,74226E-05;6,83587E-04;7,61697E-04;7,10553E-04;1,30776E-03;8,95992E-04;1,28241E-03;1,20683E-02;4,35666E-02;7,59501E-02;1,07039E-01;1,35856E-01;1,61220E-01;1,86886E-01;2,12141E-01;2,35632E-01;2,59133E-01;2,78785E-01;2,98980E-01;3,21913E-01;3,41205E-01;3,59913E-01;3,79154E-01;3,98790E-01;4,14645E-01;4,32499E-01;4,48274E-01
736;1,80249E-03;4,32996E-03;6,66869E-03;9,11111E-03;1,14231E-02;1,31694E-02;1,61209E-02;1,87591E-02;2,21735E-02;2,40430E-02;2,47212E-02;2,62062E-02;3,03950E-02;3,12865E-02;3,20580E-02;3,45251E-02;3,80664E-02;4,08524E-02;4,34857E-02;4,49728E-02;1,10807E-04;5,42359E-05;6,19004E-06;4,14197E-04;1,72228E-04;1,52717E-04;0,00000E+00;6,61071E-04;4,10430E-04;5,33097E-04;1,95426E-04;5,27936E-04;4,09433E-04;5,07148E-04;4,61346E-04;1,29924E-03;1,14502E-03;8,64843E-04;1,55029E-03;1,88499E-04;1,16597E-02;4,28381E-02;7,44244E-02;1,04039E-01;1,32710E-01;1,57655E-01;1,83975E-01;2,08908E-01;2,30638E-01;2,53731E-01;2,75415E-01;2,95110E-01;3,15845E-01;3,35955E-01;3,53773E-01;3,73677E-01;3,91388E-01;4,08007E-01;4,24273E-01;4,43113E-01
737;1,77285E-03;4,15730E-03;6,51551E-03;9,13337E-03;1,02858E-02;1,37387E-02;1,58643E-02;1,82997E-02;1,93117E-02;2,21317E-02;2,48422E-02;2,62685E-02;2,99172E-02;2,98467E-02;3,34999E-02;3,72793E-02;3,78538E-02;3,69507E-02;3,92667E-02;4,19107E-02;1,47464E-05;6,98892E-05;1,46417E-04;2,52621E-04;9,21446E-05;3,45403E-04;5,18999E-04;4,35706E-04;9,49034E-05;2,99365E-04;4,80319E-04;5,55722E-04;1,06347E-03;5,18132E-04;7,57706E-04;5,74120E-04;9,76313E-05;5,07005E-04;5,87696E-04;1,29153E-03;1,10685E-02;4,05328E-02;7,13998E-02;1,00493E-01;1,27559E-01;1,52902E-01;1,77852E-01;2,02844E-01;2,25678E-01;2,47585E-01;2,69170E-01;2,89454E-01;3,07263E-01;3,25871E-01;3,46599E-01;3,64712E-01;3,84060E-01;4,00309E-01;4,17799E-01;4,32557E-01
738;1,68082E-03;3,76555E-03;6,71357E-03;8,45065E-03;1,08703E-02;1,32899E-02;1,49794E-02;1,70380E-02;1,93331E-02;2,18327E-02;2,36031E-02;2,50296E-02;2,87651E-02;2,94578E-02;3,30550E-02;3,45459E-02;3,36970E-02;3,99676E-02;4,02453E-02;3,95208E-02;5,81273E-05;9,07627E-05;5,02293E-05;3,46509E-04;1,73234E-04;1,38857E-04;2,37831E-04;3,60966E-04;4,29351E-04;5,78396E-04;4,11506E-04;7,83297E-04;7,42983E-04;4,19115E-04;1,01464E-03;4,55667E-04;1,03216E-03;1,25853E-03;8,05344E-04;1,38997E-03;1,03497E-02;3,79757E-02;6,71658E-02;9,53169E-02;1,21700E-01;1,46590E-01;1,71702E-01;1,93874E-01;2,17657E-01;2,37705E-01;2,58326E-01;2,80148E-01;2,97945E-01;3,17044E-01;3,35217E-01;3,55772E-01;3,73089E-01;3,88579E-01;4,07991E-01;4,21740E-01
739;1,68403E-03;3,82385E-03;6,05115E-03;8,45432E-03;9,87206E-03;1,25320E-02;1,47067E-02;1,74461E-02;1,90581E-02;2,18906E-02;2,26787E-02;2,45572E-02;2,66222E-02;2,99339E-02;3,10221E-02;3,18747E-02;3,26368E-02;3,84046E-02;3,57667E-02;3,83479E-02;1,27413E-05;5,23024E-05;1,12199E-04;2,11063E-04;1,35249E-04;1,56276E-04;1,57971E-04;4,95963E-04;5,20201E-04;3,58145E-04;5,24569E-04;5,74120E-04;5,24526E-04;1,31627E-04;1,07420E-03;1,56648E-04;9,20344E-04;7,67607E-04;1,23001E-03;2,18965E-03;9,47612E-03;3,50549E-02;6,25238E-02;8,92944E-02;1,14768E-01;1,38920E-01;1,61659E-01;1,83760E-01;2,06279E-01;2,27377E-01;2,48223E-01;2,67536E-01;2,87355E-01;3,05704E-01;3,24527E-01;3,43391E-01;3,58338E-01;3,76363E-01;3,93175E-01;4,09482E-01
740;1,67200E-03;3,72198E-03;5,53133E-03;8,12455E-03;1,02229E-02;1,17732E-02;1,45739E-02;1,63937E-02;1,82383E-02;2,00985E-02;2,16951E-02;2,37214E-02;2,68186E-02;2,81714E-02;2,98766E-02;3,03779E-02;3,22186E-02;3,43786E-02;3,79567E-02;3,72515E-02;0,00000E+00;1,52152E-05;6,57684E-05;5,91149E-05;2,70368E-04;2,03067E-05;2,55159E-04;4,19625E-04;4,08937E-04;9,31484E-05;3,09608E-04;8,60343E-04;9,81083E-05;3,71664E-04;3,92026E-04;7,08001E-04;5,38556E-04;7,35890E-04;8,55134E-04;8,37492E-04;8,52491E-03;3,20522E-02;5,75451E-02;8,22927E-02;1,06500E-01;1,28989E-01;1,52088E-01;1,73295E-01;1,94296E-01;2,14826E-01;2,36474E-01;2,54182E-01;2,73152E-01;2,91971E-01;3,09421E-01;3,27591E-01;3,45909E-01;3,61999E-01;3,78219E-01;3,93303E-01
741;1,45458E-03;3,45621E-03;5,89124E-03;7,62069E-03;9,97989E-03;1,14024E-02;1,40737E-02;1,65188E-02;1,81709E-02;1,95551E-02;2,21732E-02;2,25941E-02;2,64115E-02;2,61508E-02;2,86466E-02;2,93465E-02;3,07688E-02;3,48406E-02;3,70639E-02;3,91303E-02;2,20755E-05;6,38550E-06;1,04559E-05;1,06594E-06;1,20016E-04;4,58079E-06;0,00000E+00;1,84546E-04;4,53773E-04;1,73383E-06;5,23627E-04;8,37567E-04;2,89469E-04;1,35040E-03;8,15152E-04;5,31840E-05;8,38609E-04;6,24178E-06;7,52569E-04;4,44820E-04;7,59019E-03;2,87216E-02;5,24110E-02;7,53237E-02;9,78988E-02;1,19388E-01;1,40085E-01;1,59638E-01;1,80056E-01;2,01134E-01;2,19355E-01;2,39841E-01;2,57680E-01;2,75248E-01;2,92093E-01;3,08912E-01;3,27767E-01;3,42909E-01;3,60321E-01;3,76620E-01
742;1,50585E-03;3,60804E-03;5,66368E-03;7,48999E-03;1,01149E-02;1,17587E-02;1,29595E-02;1,58924E-02;1,69695E-02;1,86527E-02;2,08325E-02;2,25580E-02;2,45130E-02;2,71104E-02;2,85602E-02;3,18869E-02;3,24930E-02;3,51792E-02;3,67228E-02;3,61204E-02;2,26623E-05;1,09004E-04;1,88826E-04;5,56002E-05;1,55969E-04;2,38937E-04;0,00000E+00;9,75181E-05;4,32206E-04;1,31537E-04;2,76574E-04;4,75408E-04;1,60594E-04;3,45779E-05;5,62036E-04;9,70305E-04;8,73660E-04;3,84289E-04;4,10993E-04;1,30931E-03;6,63481E-03;2,54904E-02;4,68501E-02;6,79740E-02;8,85644E-02;1,08805E-01;1,28431E-01;1,47917E-01;1,67406E-01;1,85073E-01;2,03640E-01;2,22575E-01;2,37987E-01;2,57568E-01;2,73963E-01;2,92251E-01;3,08981E-01;3,23084E-01;3,42178E-01;3,56111E-01
743;1,36929E-03;3,51112E-03;5,28097E-03;7,04519E-03;9,05602E-03;1,16873E-02;1,31254E-02;1,47272E-02;1,59963E-02;1,79788E-02;2,10453E-02;2,25202E-02;2,41629E-02;2,47614E-02;2,80178E-02;2,70517E-02;3,19392E-02;3,12755E-02;3,42303E-02;3,52632E-02;6,32778E-05;1,26278E-04;9,95068E-05;7,04644E-05;1,08975E-04;5,29926E-05;0,00000E+00;1,75846E-04;3,11971E-04;2,83227E-04;5,06720E-04;4,79490E-04;6,74518E-04;2,59982E-04;4,33369E-04;4,79829E-04;3,43712E-04;6,53489E-04;8,83803E-04;1,02295E-03;5,68192E-03;2,21915E-02;4,12996E-02;6,06068E-02;7,90785E-02;9,84151E-02;1,17009E-01;1,34873E-01;1,53043E-01;1,70190E-01;1,88066E-01;2,04863E-01;2,20820E-01;2,39058E-01;2,54518E-01;2,70526E-01;2,88091E-01;3,02739E-01;3,17843E-01;3,33074E-01
744;1,39046E-03;3,09790E-03;5,46600E-03;6,98064E-03;9,03148E-03;1,00374E-02;1,23186E-02;1,48789E-02;1,60850E-02;1,67743E-02;2,04266E-02;2,03024E-02;2,31472E-02;2,30404E-02;2,71606E-02;2,88724E-02;2,92339E-02;2,86493E-02;3,35981E-02;3,18428E-02;3,35040E-05;4,45000E-05;2,24163E-05;2,00886E-04;5,39076E-05;3,27221E-05;0,00000E+00;2,97102E-05;3,20934E-04;1,88577E-04;2,77175E-04;2,18644E-04;3,66634E-04;8,68398E-04;5,76347E-04;1,40991E-04;8,39331E-04;7,35129E-04;4,43703E-04;1,67915E-03;4,85668E-03;1,92885E-02;3,59530E-02;5,35934E-02;7,02005E-02;8,77213E-02;1,04130E-01;1,21104E-01;1,38349E-01;1,54003E-01;1,69968E-01;1,87245E-01;2,02449E-01;2,18839E-01;2,34085E-01;2,49597E-01;2,67770E-01;2,81123E-01;2,93841E-01;3,10430E-01
745;1,43114E-03;3,02621E-03;5,13627E-03;6,90657E-03;8,26399E-03;1,04810E-02;1,19309E-02;1,47445E-02;1,48867E-02;1,58213E-02;1,89443E-02;2,06201E-02;2,36107E-02;2,27009E-02;2,50943E-02;2,60178E-02;2,87867E-02;3,28415E-02;3,25867E-02;3,30152E-02;9,41983E-06;1,26967E-06;1,96580E-06;2,42985E-04;1,38392E-04;2,99751E-04;1,22560E-04;3,58143E-04;2,00985E-04;3,91736E-04;1,51773E-04;2,97842E-04;1,69491E-04;1,99737E-04;6,30375E-04;1,62339E-04;5,84961E-04;3,53594E-04;1,03732E-03;7,49092E-04;4,14189E-03;1,63254E-02;3,12165E-02;4,71921E-02;6,14784E-02;7,72588E-02;9,19117E-02;1,07840E-01;1,22895E-01;1,38736E-01;1,54081E-01;1,68464E-01;1,84811E-01;1,99384E-01;2,14149E-01;2,29667E-01;2,44415E-01;2,55908E-01;2,70761E-01;2,87404E-01
746;1,45316E-03;3,25509E-03;4,63354E-03;6,78887E-03;8,24475E-03;1,04418E-02;1,21132E-02;1,32863E-02;1,46714E-02;1,69664E-02;1,75339E-02;1,89776E-02;2,17430E-02;2,31685E-02;2,57041E-02;2,62178E-02;2,79061E-02;2,67143E-02;3,07518E-02;3,06019E-02;2,77592E-05;0,00000E+00;3,65562E-05;2,71583E-05;2,46675E-04;1,50183E-04;6,68078E-05;5,06112E-04;3,84662E-04;3,42993E-04;2,59272E-04;3,02709E-04;5,19230E-04;6,96663E-04;6,29804E-04;5,55294E-04;8,12981E-04;6,40022E-04;1,47550E-04;6,46512E-04;3,47411E-03;1,39310E-02;2,70001E-02;4,09409E-02;5,44501E-02;6,76281E-02;8,16474E-02;9,50736E-02;1,09164E-01;1,24099E-01;1,38571E-01;1,51799E-01;1,66121E-01;1,80224E-01;1,93298E-01;2,08779E-01;2,20752E-01;2,35391E-01;2,49271E-01;2,62966E-01
747;1,31995E-03;2,94053E-03;4,71849E-03;6,68033E-03;7,88277E-03;9,88880E-03;1,08872E-02;1,32388E-02;1,38850E-02;1,60196E-02;1,75161E-02;1,98761E-02;2,09595E-02;2,25468E-02;2,48369E-02;2,65990E-02;2,64435E-02;2,80553E-02;3,05734E-02;3,05940E-02;6,57388E-05;4,15677E-06;1,74571E-04;1,43558E-04;1,26844E-04;2,51463E-04;3,87924E-04;1,44692E-04;2,87713E-04;2,54779E-04;2,17505E-04;6,84506E-04;3,61344E-04;5,61069E-04;5,69550E-04;5,56660E-04;5,15023E-05;6,83399E-04;6,54183E-04;1,46079E-04;2,93651E-03;1,18517E-02;2,28872E-02;3,47063E-02;4,69687E-02;5,86020E-02;7,12344E-02;8,34595E-02;9,65764E-02;1,08726E-01;1,23068E-01;1,34648E-01;1,47647E-01;1,61351E-01;1,73747E-01;1,87283E-01;2,00160E-01;2,13377E-01;2,25834E-01;2,42006E-01
748;1,30535E-03;3,10147E-03;4,57703E-03;6,22787E-03;7,48057E-03;9,36328E-03;1,09684E-02;1,26308E-02;1,42883E-02;1,59271E-02;1,68989E-02;1,95323E-02;2,03707E-02;2,18584E-02;2,47113E-02;2,73790E-02;2,75863E-02;2,70527E-02;2,96346E-02;2,91196E-02;6,69736E-06;5,00080E-05;4,13654E-05;1,52761E-04;3,59903E-05;2,43264E-04;1,86863E-04;3,43433E-04;3,89657E-04;3,27272E-04;4,35959E-04;7,38844E-04;7,47723E-04;8,27872E-04;2,82563E-04;4,02933E-04;5,92346E-04;5,31938E-04;2,51932E-04;6,22236E-05;2,44571E-03;1,00086E-02;1,96149E-02;2,98224E-02;4,05572E-02;5,11245E-02;6,19318E-02;7,33705E-02;8,44026E-02;9,63027E-02;1,07998E-01;1,20025E-01;1,31835E-01;1,42627E-01;1,54321E-01;1,67744E-01;1,78700E-01;1,93300E-01;2,03575E-01;2,17474E-01
749;1,12524E-03;2,93915E-03;4,60096E-03;5,94604E-03;7,37377E-03;9,47559E-03;1,00180E-02;1,23734E-02;1,41232E-02;1,59074E-02;1,72301E-02;1,78981E-02;2,00914E-02;2,16776E-02;2,27858E-02;2,45090E-02;2,47166E-02;2,96511E-02;2,68940E-02;3,05230E-02;3,17607E-05;4,60134E-05;2,80237E-05;7,00644E-05;0,00000E+00;2,58206E-04;1,02003E-05;3,51797E-04;3,04082E-04;2,11839E-04;2,74502E-04;9,18028E-05;1,06681E-03;1,48192E-04;2,47753E-04;5,31752E-04;4,14810E-04;5,94882E-05;2,13344E-04;2,26564E-04;2,05889E-03;8,50059E-03;1,65475E-02;2,54635E-02;3,43810E-02;4,33219E-02;5,41790E-02;6,38962E-02;7,36032E-02;8,43034E-02;9,35527E-02;1,04743E-01;1,16349E-01;1,27456E-01;1,38028E-01;1,47873E-01;1,61215E-01;1,71625E-01;1,82009E-01;1,92659E-01
750;1,09402E-03;2,64221E-03;4,28955E-03;5,79450E-03;7,60730E-03;8,77565E-03;9,78864E-03;1,17942E-02;1,34760E-02;1,47148E-02;1,76558E-02;1,66828E-02;1,83536E-02;2,04664E-02;2,19553E-02;2,34082E-02;2,50205E-02;2,73322E-02;2,75859E-02;2,71777E-02;6,34724E-06;6,62435E-05;1,85548E-04;2,40301E-04;1,46181E-05;9,96749E-05;1,54923E-04;4,24155E-06;2,67707E-04;2,64507E-04;5,09405E-04;1,16895E-04;2,63550E-04;4,08499E-04;4,51176E-04;2,52747E-04;7,32299E-05;1,19904E-03;9,74538E-06;1,38726E-04;1,75566E-03;7,24954E-03;1,40552E-02;2,15569E-02;2,97242E-02;3,83613E-02;4,60537E-02;5,40223E-02;6,39507E-02;7,39216E-02;8,24336E-02;9,07277E-02;1,01711E-01;1,11639E-01;1,21318E-01;1,30921E-01;1,41612E-01;1,51227E-01;1,60536E-01;1,70651E-01
751;1,07157E-03;2,65722E-03;4,38996E-03;5,67632E-03;7,12625E-03;8,59569E-03;1,01858E-02;1,19614E-02;1,34721E-02;1,42657E-02;1,57633E-02;1,58247E-02;1,81760E-02;2,01512E-02;1,97222E-02;2,08097E-02;2,36054E-02;2,50769E-02;2,78800E-02;2,67763E-02;4,64187E-05;0,00000E+00;2,45151E-05;1,27643E-04;1,36940E-04;1,09608E-04;8,90644E-05;1,36622E-04;0,00000E+00;4,14791E-04;1,26090E-04;9,96159E-04;3,41349E-04;3,52915E-04;4,36098E-04;6,99002E-04;3,92099E-04;2,66234E-04;3,46882E-04;1,48707E-04;1,45934E-03;6,12487E-03;1,21422E-02;1,86996E-02;2,52300E-02;3,25119E-02;4,05184E-02;4,69045E-02;5,55759E-02;6,31257E-02;7,15141E-02;7,91595E-02;8,83256E-02;9,69186E-02;1,05781E-01;1,14067E-01;1,24455E-01;1,33291E-01;1,42525E-01;1,53466E-01
752;1,04341E-03;2,43436E-03;4,16614E-03;5,44777E-03;6,94864E-03;8,85391E-03;9,55107E-03;1,15013E-02;1,27834E-02;1,43133E-02;1,52724E-02;1,59726E-02;1,79500E-02;1,90815E-02;2,05450E-02;2,14037E-02;2,52820E-02;2,57497E-02;2,55827E-02;2,58946E-02;4,05060E-06;2,99151E-05;3,85121E-05;1,07780E-04;2,60542E-04;4,31317E-05;2,37282E-04;2,52605E-04;1,83357E-04;3,85702E-04;3,84162E-04;2,61095E-04;3,08630E-04;6,27232E-04;6,41497E-04;3,52328E-04;5,06257E-04;4,51340E-04;7,93172E-04;8,29380E-04;1,23572E-03;5,14671E-03;1,03223E-02;1,59540E-02;2,18900E-02;2,76023E-02;3,45862E-02;4,05483E-02;4,79752E-02;5,51492E-02;6,25448E-02;6,91461E-02;7,73654E-02;8,49832E-02;9,19184E-02;9,98881E-02;1,09390E-01;1,17027E-01;1,25823E-01;1,35437E-01
753;1,00939E-03;2,40626E-03;3,55552E-03;4,77736E-03;6,63449E-03;8,48398E-03;9,00394E-03;1,07276E-02;1,18379E-02;1,27198E-02;1,43807E-02;1,66063E-02;1,82507E-02;1,70743E-02;1,90259E-02;2,46528E-02;2,42236E-02;2,59355E-02;2,46648E-02;2,61002E-02;4,82759E-05;1,33470E-04;6,89423E-05;1,75624E-04;7,58526E-05;3,03159E-04;4,12472E-04;1,43842E-04;2,85252E-04;2,55455E-04;1,70684E-04;0,00000E+00;4,92738E-04;4,86191E-04;4,27187E-04;3,13476E-04;8,40493E-04;8,00404E-04;1,06967E-03;5,62021E-04;1,05206E-03;4,25254E-03;8,85252E-03;1,35765E-02;1,84478E-02;2,40757E-02;2,92818E-02;3,50767E-02;4,14902E-02;4,70613E-02;5,32023E-02;6,04856E-02;6,64700E-02;7,48767E-02;8,12502E-02;8,89328E-02;9,55477E-02;1,02631E-01;1,11018E-01;1,17919E-01
754;9,89362E-04;2,16452E-03;3,65961E-03;5,57974E-03;6,16813E-03;8,07076E-03;8,94455E-03;9,90644E-03;1,16458E-02;1,34115E-02;1,47807E-02;1,44816E-02;1,67087E-02;1,75060E-02;1,77443E-02;2,18777E-02;2,22302E-02;2,31686E-02;2,25905E-02;2,61455E-02;5,44081E-05;3,69455E-06;0,00000E+00;5,62790E-05;1,86695E-04;2,04099E-04;4,03354E-04;1,10275E-05;7,71146E-04;5,84757E-04;7,64103E-04;6,42267E-04;2,27397E-05;8,65612E-04;3,91360E-04;1,36477E-04;1,13340E-03;1,10214E-03;6,06926E-04;7,30946E-04;8,85050E-04;3,76582E-03;7,32954E-03;1,14853E-02;1,60428E-02;2,04761E-02;2,54344E-02;3,02126E-02;3,52481E-02;4,09529E-02;4,61955E-02;5,26034E-02;5,88375E-02;6,35546E-02;6,81689E-02;7,64413E-02;8,42087E-02;9,16356E-02;9,70995E-02;1,05502E-01
