x;0,3334;0,3334;0,3338;0,3341;0,3342;0,3343;0,3343;0,3343;0,3345;0,3346;0,3347;0,3348;0,3347;0,3347;0,3349;0,3348;0,3350;0,3348;0,3348;0,3349;0,7092;0,7194;0,7202;0,7165;0,7176;0,7175;0,7182;0,7195;0,7194;0,7172;0,7172;0,7192;0,7197;0,7190;0,7194;0,7192;0,7199;0,7187;0,7191;0,7191;0,6513;0,6735;0,7152;0,6721;0,6833;0,6880;0,6789;0,6934;0,6901;0,7082;0,6530;0,6862;0,7035;0,6986;0,6654;0,6933;0,6945;0,6897;0,6916;0,6642
y;0,3481;0,3487;0,3491;0,3496;0,3501;0,3503;0,3503;0,3506;0,3509;0,3511;0,3513;0,3513;0,3514;0,3514;0,3519;0,3516;0,3519;0,3518;0,3517;0,3517;0,2789;0,2777;0,2774;0,2780;0,2785;0,2770;0,2778;0,2787;0,2777;0,2774;0,2780;0,2776;0,2782;0,2785;0,2778;0,2772;0,2780;0,2784;0,2779;0,2775;0,2679;0,2911;0,2820;0,2701;0,2848;0,2826;0,2655;0,2758;0,2750;0,2754;0,2776;0,2745;0,2789;0,2737;0,2651;0,2764;0,2701;0,2687;0,2733;0,2739
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
600;3,44972E-02;8,48428E-02;1,34863E-01;1,84718E-01;2,32653E-01;2,80169E-01;3,28059E-01;3,71195E-01;4,16823E-01;4,64067E-01;5,08784E-01;5,49234E-01;5,93169E-01;6,37107E-01;6,77302E-01;7,21419E-01;7,60415E-01;8,00229E-01;8,38789E-01;8,76589E-01;4,77668E-05;1,84579E-05;1,30634E-04;1,90044E-04;2,46897E-04;3,26006E-04;4,22819E-04;3,02831E-04;4,10486E-04;4,38476E-04;6,14634E-04;6,08407E-04;9,00752E-04;6,85769E-04;6,71746E-04;7,55608E-04;8,95018E-04;9,27748E-04;1,06240E-03;9,65703E-04;0,00000E+00;1,13111E-05;1,46990E-06;0,00000E+00;2,34421E-06;3,02303E-05;0,00000E+00;0,00000E+00;6,15461E-06;0,00000E+00;3,98415E-05;0,00000E+00;2,04821E-05;0,00000E+00;6,32304E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,72868E-05
601;3,46233E-02;8,50016E-02;1,35260E-01;1,83662E-01;2,29291E-01;2,78356E-01;3,25637E-01;3,71377E-01;4,13749E-01;4,61269E-01;5,02832E-01;5,49453E-01;5,89357E-01;6,30150E-01;6,75789E-01;7,14229E-01;7,53138E-01;7,93653E-01;8,32525E-01;8,71855E-01;6,44177E-05;3,61282E-06;1,58440E-04;2,06530E-04;3,51113E-04;3,98236E-04;4,40644E-04;3,61676E-04;4,75073E-04;4,33854E-04;7,00808E-04;9,30004E-04;9,36766E-04;7,45555E-04;1,05628E-03;8,58648E-04;8,31754E-04;8,62253E-04;1,05802E-03;1,02593E-03;0,00000E+00;9,81116E-06;0,00000E+00;0,00000E+00;4,30378E-05;1,68183E-05;0,00000E+00;3,07220E-06;1,07613E-05;2,86968E-05;4,49044E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,50761E-04;3,72216E-05;5,51861E-06;0,00000E+00;0,00000E+00;1,23843E-05
602;3,43042E-02;8,47132E-02;1,32437E-01;1,82285E-01;2,29898E-01;2,77687E-01;3,24831E-01;3,68156E-01;4,11499E-01;4,58151E-01;5,03893E-01;5,45330E-01;5,85930E-01;6,24795E-01;6,68739E-01;7,12536E-01;7,47940E-01;7,88381E-01;8,28251E-01;8,70663E-01;5,09232E-05;1,57286E-04;1,46094E-04;1,51131E-04;3,69076E-04;3,86093E-04;5,01297E-04;6,83712E-04;5,49122E-04;5,41700E-04;5,29495E-04;9,69994E-04;9,10161E-04;1,15240E-03;7,85758E-04;1,08006E-03;1,15072E-03;1,24167E-03;1,17414E-03;1,66359E-03;0,00000E+00;1,87004E-07;0,00000E+00;0,00000E+00;1,56761E-06;6,12589E-07;0,00000E+00;2,73738E-05;1,85811E-05;1,04525E-06;5,14573E-05;2,68371E-05;0,00000E+00;0,00000E+00;5,49131E-06;1,35576E-06;1,33122E-04;0,00000E+00;0,00000E+00;3,18496E-05
603;3,43791E-02;8,36989E-02;1,32882E-01;1,81251E-01;2,28205E-01;2,74054E-01;3,21316E-01;3,63459E-01;4,08823E-01;4,56581E-01;4,96875E-01;5,42356E-01;5,84199E-01;6,25453E-01;6,64253E-01;7,02330E-01;7,46368E-01;7,84557E-01;8,23542E-01;8,62133E-01;7,08726E-05;1,42121E-04;1,51850E-04;2,61758E-04;3,24958E-04;3,68378E-04;6,88056E-04;5,76002E-04;5,83097E-04;8,63397E-04;7,23212E-04;1,15489E-03;9,67398E-04;1,16620E-03;1,13362E-03;9,65203E-04;1,65590E-03;1,44072E-03;1,53625E-03;1,74526E-03;4,59712E-07;0,00000E+00;0,00000E+00;0,00000E+00;2,63441E-05;3,32556E-06;0,00000E+00;2,96185E-05;7,44758E-06;2,30550E-05;2,68975E-05;5,19124E-05;1,37215E-05;1,02439E-05;0,00000E+00;0,00000E+00;1,53700E-04;2,47544E-05;2,36193E-05;6,21442E-05
604;3,42300E-02;8,29006E-02;1,32451E-01;1,79116E-01;2,28017E-01;2,73488E-01;3,18364E-01;3,64217E-01;4,09496E-01;4,52529E-01;4,95407E-01;5,38305E-01;5,80340E-01;6,17976E-01;6,60891E-01;7,03290E-01;7,43091E-01;7,81271E-01;8,14083E-01;8,56786E-01;8,31750E-05;1,34135E-04;2,23612E-04;2,80352E-04;4,52721E-04;4,34682E-04;8,01660E-04;8,36620E-04;7,89897E-04;1,06209E-03;1,14217E-03;1,14050E-03;1,17472E-03;1,10392E-03;1,30749E-03;1,54353E-03;1,62596E-03;1,80465E-03;1,74472E-03;2,00883E-03;1,60296E-06;0,00000E+00;0,00000E+00;1,08905E-05;3,98149E-05;1,87768E-05;4,09833E-06;4,59114E-06;3,66901E-05;0,00000E+00;2,50162E-05;8,19125E-05;2,33236E-05;1,90549E-05;2,50332E-06;0,00000E+00;5,77297E-05;2,59009E-05;1,15359E-04;5,47898E-05
605;3,35851E-02;8,30168E-02;1,30739E-01;1,79699E-01;2,27185E-01;2,71905E-01;3,16755E-01;3,60793E-01;4,04900E-01;4,47690E-01;4,90715E-01;5,33939E-01;5,75750E-01;6,17708E-01;6,61232E-01;7,01495E-01;7,41201E-01;7,73692E-01;8,11016E-01;8,45771E-01;1,05348E-04;1,68743E-04;2,77815E-04;2,79562E-04;5,56629E-04;5,84697E-04;7,58753E-04;8,87086E-04;9,72181E-04;1,05103E-03;1,19650E-03;1,39728E-03;1,31364E-03;1,62206E-03;1,45751E-03;1,73680E-03;1,66975E-03;2,19186E-03;2,10384E-03;1,95555E-03;0,00000E+00;0,00000E+00;0,00000E+00;1,17369E-05;6,64437E-05;7,73915E-06;6,51635E-06;4,94799E-06;1,15546E-05;0,00000E+00;5,16757E-05;1,39758E-04;9,61318E-06;2,05360E-05;1,80866E-05;4,88488E-05;6,22168E-05;7,21420E-05;1,18558E-04;3,79232E-05
606;3,33669E-02;8,18868E-02;1,29206E-01;1,77847E-01;2,24830E-01;2,68516E-01;3,12697E-01;3,56738E-01;4,02463E-01;4,44019E-01;4,89077E-01;5,30766E-01;5,69090E-01;6,08464E-01;6,51459E-01;6,95027E-01;7,32257E-01;7,72343E-01;8,11742E-01;8,38511E-01;1,11280E-04;1,65548E-04;3,40925E-04;4,50677E-04;5,73360E-04;8,17757E-04;9,71816E-04;9,05437E-04;1,21608E-03;1,17866E-03;1,54900E-03;1,51768E-03;1,42746E-03;1,83728E-03;1,84662E-03;2,24744E-03;2,14314E-03;2,24412E-03;2,62530E-03;2,63617E-03;6,58174E-06;0,00000E+00;9,28440E-06;0,00000E+00;8,26871E-06;0,00000E+00;7,37651E-07;0,00000E+00;2,96188E-05;0,00000E+00;5,31119E-05;9,11628E-05;2,77226E-05;0,00000E+00;5,40683E-06;4,46041E-05;1,70878E-05;1,22871E-04;7,88887E-05;5,80619E-05
607;3,32580E-02;8,12956E-02;1,28926E-01;1,76214E-01;2,20986E-01;2,66569E-01;3,12408E-01;3,54818E-01;4,03044E-01;4,41581E-01;4,82756E-01;5,27835E-01;5,65443E-01;6,07723E-01;6,51143E-01;6,88200E-01;7,25509E-01;7,66593E-01;7,98346E-01;8,39495E-01;1,00383E-04;1,72522E-04;3,76336E-04;5,04196E-04;7,29431E-04;7,69556E-04;8,17418E-04;9,61623E-04;1,36304E-03;1,39318E-03;1,77765E-03;1,81328E-03;1,67213E-03;1,91986E-03;2,21643E-03;2,68863E-03;2,31545E-03;2,57656E-03;2,70768E-03;3,22922E-03;9,45804E-09;2,44716E-05;1,33418E-08;1,96754E-05;0,00000E+00;9,99450E-05;0,00000E+00;4,79246E-05;8,39777E-05;0,00000E+00;7,00098E-05;7,53587E-08;3,98377E-08;0,00000E+00;0,00000E+00;1,38641E-05;2,45553E-08;1,54237E-07;7,14617E-08;1,36905E-04
608;3,31343E-02;8,07394E-02;1,27555E-01;1,75348E-01;2,21131E-01;2,69104E-01;3,11892E-01;3,51369E-01;3,95767E-01;4,37239E-01;4,83499E-01;5,23458E-01;5,60609E-01;6,01377E-01;6,41592E-01;6,82821E-01;7,19658E-01;7,52290E-01;7,98838E-01;8,28226E-01;1,24573E-04;2,18102E-04;4,66364E-04;5,43817E-04;9,54335E-04;1,02268E-03;1,22594E-03;1,19292E-03;1,26190E-03;1,45688E-03;1,72184E-03;2,01786E-03;1,92826E-03;2,19867E-03;2,38618E-03;2,62399E-03;2,80696E-03;2,94153E-03;3,02136E-03;3,11244E-03;0,00000E+00;0,00000E+00;1,72985E-05;1,74140E-05;3,27496E-06;9,52508E-05;1,22531E-05;1,14552E-05;1,18861E-04;0,00000E+00;1,85720E-05;1,22780E-05;5,56256E-05;0,00000E+00;1,17608E-04;0,00000E+00;6,85735E-05;3,23120E-05;3,20806E-05;1,34109E-04
609;3,26251E-02;7,99585E-02;1,27635E-01;1,73628E-01;2,18803E-01;2,62363E-01;3,08528E-01;3,49380E-01;3,91725E-01;4,34141E-01;4,77843E-01;5,15999E-01;5,56649E-01;5,95880E-01;6,37758E-01;6,72342E-01;7,15174E-01;7,49228E-01;7,85806E-01;8,24880E-01;1,32241E-04;3,39260E-04;4,92017E-04;6,75426E-04;8,08570E-04;1,24477E-03;1,37684E-03;1,38338E-03;1,53759E-03;1,61892E-03;2,10842E-03;2,10612E-03;2,41986E-03;2,58878E-03;2,96272E-03;2,99507E-03;3,08662E-03;3,30531E-03;3,76905E-03;4,00196E-03;1,06598E-06;0,00000E+00;0,00000E+00;4,49798E-06;9,44884E-06;9,23103E-06;1,89660E-05;3,96238E-05;0,00000E+00;0,00000E+00;2,68637E-05;2,27747E-05;1,67626E-05;2,81354E-05;7,28793E-05;0,00000E+00;2,06644E-05;9,63165E-05;9,90016E-05;1,82308E-04
610;3,23898E-02;7,95772E-02;1,25960E-01;1,71785E-01;2,15927E-01;2,61049E-01;3,03839E-01;3,47151E-01;3,88682E-01;4,32504E-01;4,70768E-01;5,14688E-01;5,49182E-01;5,92990E-01;6,31677E-01;6,66350E-01;7,06826E-01;7,42641E-01;7,78611E-01;8,19737E-01;1,24544E-04;3,09856E-04;4,83646E-04;9,13546E-04;9,95752E-04;1,22376E-03;1,41181E-03;1,58930E-03;1,82338E-03;2,07669E-03;2,47169E-03;2,36397E-03;2,49878E-03;2,95956E-03;3,24903E-03;3,43194E-03;3,56333E-03;3,72016E-03;4,31380E-03;4,48363E-03;6,13065E-06;0,00000E+00;0,00000E+00;4,21192E-06;0,00000E+00;1,16026E-05;0,00000E+00;6,15554E-06;5,19679E-05;0,00000E+00;2,51553E-05;5,45252E-05;6,25359E-05;2,63461E-05;1,76207E-05;0,00000E+00;2,82336E-05;7,54374E-06;6,03359E-06;2,02799E-04
611;3,21380E-02;7,84803E-02;1,26085E-01;1,70808E-01;2,15581E-01;2,59681E-01;3,01487E-01;3,44796E-01;3,86222E-01;4,29191E-01;4,69126E-01;5,13891E-01;5,46260E-01;5,85704E-01;6,23099E-01;6,62309E-01;6,98542E-01;7,32682E-01;7,69461E-01;8,04749E-01;1,42122E-04;3,71152E-04;5,99106E-04;9,57192E-04;1,20053E-03;1,26181E-03;1,63752E-03;1,71860E-03;2,01399E-03;2,58165E-03;2,69481E-03;2,77054E-03;3,05896E-03;3,44775E-03;3,35669E-03;3,89221E-03;3,99382E-03;4,66678E-03;4,77871E-03;5,02870E-03;1,47907E-06;9,19476E-07;0,00000E+00;3,61419E-06;2,20221E-05;2,14158E-05;0,00000E+00;2,31087E-05;4,58124E-05;0,00000E+00;0,00000E+00;7,94093E-05;1,34981E-05;3,59661E-05;0,00000E+00;0,00000E+00;2,56001E-06;1,37560E-05;6,47169E-06;3,87780E-05
612;3,18569E-02;7,77815E-02;1,23551E-01;1,70490E-01;2,13681E-01;2,56763E-01;3,02063E-01;3,39409E-01;3,85060E-01;4,22931E-01;4,66370E-01;5,01652E-01;5,37783E-01;5,77535E-01;6,21190E-01;6,53817E-01;6,93486E-01;7,30883E-01;7,66194E-01;7,98841E-01;1,85228E-04;4,10047E-04;7,32548E-04;9,55036E-04;1,30193E-03;1,56911E-03;1,70325E-03;1,94759E-03;2,30407E-03;2,61437E-03;2,84743E-03;3,16902E-03;3,40263E-03;3,47388E-03;4,19066E-03;4,36089E-03;4,74686E-03;4,91361E-03;5,06524E-03;5,45877E-03;1,51847E-05;2,42282E-05;2,21613E-06;1,34450E-05;3,64382E-05;4,02070E-05;7,31397E-05;4,52216E-05;2,73333E-05;1,61377E-06;7,74445E-05;1,31552E-05;1,60025E-04;2,33038E-06;2,91081E-05;5,98046E-07;2,89651E-06;1,08295E-06;1,41966E-05;5,87616E-05
613;3,17225E-02;7,79142E-02;1,23403E-01;1,66764E-01;2,12675E-01;2,55371E-01;2,96280E-01;3,37583E-01;3,77960E-01;4,20917E-01;4,59662E-01;4,99596E-01;5,36375E-01;5,74641E-01;6,14195E-01;6,52421E-01;6,86074E-01;7,15078E-01;7,53568E-01;7,86697E-01;2,03261E-04;5,39272E-04;7,78327E-04;1,08322E-03;1,40779E-03;1,68919E-03;1,92656E-03;2,23705E-03;2,78917E-03;2,94532E-03;3,31986E-03;3,64528E-03;3,92238E-03;4,20704E-03;4,34399E-03;4,24110E-03;4,89034E-03;5,62667E-03;5,20826E-03;5,67082E-03;1,71516E-06;8,56168E-06;5,91461E-05;1,99284E-05;5,03977E-06;2,18093E-05;0,00000E+00;8,69768E-05;8,82110E-06;4,30697E-05;7,71847E-06;2,46633E-04;2,65239E-05;6,21952E-05;1,00170E-04;1,59612E-05;9,93574E-05;2,89027E-05;2,13634E-04;9,91305E-05
614;3,12788E-02;7,64778E-02;1,20558E-01;1,65267E-01;2,08216E-01;2,52330E-01;2,92025E-01;3,32378E-01;3,73558E-01;4,15636E-01;4,54930E-01;4,91856E-01;5,31039E-01;5,65071E-01;6,05379E-01;6,43657E-01;6,77809E-01;7,17561E-01;7,45687E-01;7,81285E-01;1,83450E-04;5,41626E-04;9,17239E-04;1,17689E-03;1,51813E-03;1,91171E-03;2,12684E-03;2,56141E-03;2,92339E-03;3,31076E-03;3,58294E-03;3,94911E-03;4,22757E-03;4,70457E-03;5,02701E-03;5,06422E-03;5,45846E-03;6,11076E-03;6,00867E-03;6,63969E-03;4,08265E-06;1,13825E-05;0,00000E+00;1,32188E-05;1,19963E-05;2,86963E-05;0,00000E+00;8,02384E-05;2,09972E-05;0,00000E+00;2,04472E-05;1,41917E-04;9,82646E-06;1,38272E-05;4,00956E-05;0,00000E+00;1,32286E-04;0,00000E+00;1,58723E-04;7,87879E-05
615;3,08063E-02;7,54513E-02;1,19237E-01;1,63984E-01;2,06073E-01;2,47354E-01;2,88659E-01;3,28594E-01;3,66002E-01;4,07864E-01;4,46623E-01;4,86900E-01;5,23379E-01;5,59747E-01;5,94773E-01;6,35877E-01;6,70789E-01;7,03574E-01;7,35458E-01;7,74892E-01;2,16823E-04;5,47990E-04;1,01393E-03;1,30105E-03;1,78365E-03;2,16974E-03;2,41407E-03;2,73071E-03;3,36636E-03;3,73034E-03;3,93359E-03;4,18694E-03;4,85047E-03;5,20382E-03;5,61042E-03;5,52126E-03;5,85155E-03;6,67005E-03;6,81692E-03;7,28046E-03;0,00000E+00;9,07180E-06;6,54460E-06;3,03454E-05;2,08748E-05;4,76077E-05;0,00000E+00;4,42623E-05;3,34924E-05;0,00000E+00;5,64593E-05;4,98156E-05;8,73950E-05;6,37821E-05;1,21273E-04;1,57970E-04;1,90070E-04;6,37493E-05;1,08980E-04;1,31121E-04
616;3,06660E-02;7,44354E-02;1,18486E-01;1,62688E-01;2,05035E-01;2,45064E-01;2,86339E-01;3,25776E-01;3,63277E-01;4,02814E-01;4,43858E-01;4,79692E-01;5,18522E-01;5,55778E-01;5,93538E-01;6,30448E-01;6,65615E-01;6,98284E-01;7,31061E-01;7,67056E-01;2,82220E-04;6,63493E-04;9,87512E-04;1,52055E-03;2,00267E-03;2,32308E-03;2,81462E-03;3,26762E-03;3,51314E-03;4,12504E-03;4,61593E-03;4,42501E-03;5,52365E-03;5,43608E-03;6,03883E-03;6,64805E-03;6,73176E-03;7,54876E-03;7,73920E-03;8,29911E-03;0,00000E+00;1,72522E-05;5,32856E-05;2,27139E-05;4,68012E-06;8,68724E-06;2,45745E-05;6,49313E-05;1,95628E-05;0,00000E+00;1,00682E-04;1,11497E-04;1,95939E-05;1,18292E-05;1,62719E-04;1,12845E-04;1,58166E-04;1,30773E-04;2,89194E-04;1,95651E-04
617;3,00063E-02;7,38417E-02;1,17418E-01;1,60664E-01;2,02456E-01;2,42000E-01;2,84472E-01;3,20909E-01;3,58947E-01;4,00576E-01;4,39134E-01;4,73502E-01;5,11201E-01;5,49271E-01;5,81459E-01;6,21897E-01;6,54882E-01;6,87136E-01;7,18265E-01;7,50748E-01;3,41899E-04;7,77199E-04;1,11828E-03;1,59685E-03;2,14624E-03;2,57030E-03;3,10790E-03;3,47259E-03;3,77798E-03;4,73362E-03;4,73848E-03;5,31656E-03;5,85841E-03;6,22299E-03;7,01966E-03;6,85249E-03;7,73118E-03;7,91068E-03;8,61852E-03;8,99894E-03;0,00000E+00;6,91730E-08;0,00000E+00;4,14079E-06;1,26154E-05;2,13649E-06;6,17796E-05;1,36658E-04;8,40942E-06;1,44990E-06;1,64135E-04;2,76962E-05;1,00567E-04;0,00000E+00;4,61515E-05;2,61853E-05;2,15524E-04;1,07048E-04;1,31404E-04;8,82462E-05
618;2,97402E-02;7,27306E-02;1,15677E-01;1,57660E-01;2,00290E-01;2,40639E-01;2,79598E-01;3,15571E-01;3,57528E-01;3,93183E-01;4,30127E-01;4,68879E-01;5,05787E-01;5,39294E-01;5,71501E-01;6,08646E-01;6,45728E-01;6,76887E-01;7,08138E-01;7,48548E-01;3,51527E-04;8,26562E-04;1,33732E-03;1,90368E-03;2,42461E-03;2,65581E-03;3,36551E-03;4,05367E-03;4,37082E-03;4,77738E-03;5,44522E-03;6,11298E-03;6,61576E-03;6,81287E-03;7,31657E-03;8,02263E-03;8,99021E-03;8,64487E-03;9,57002E-03;1,01382E-02;0,00000E+00;8,21728E-07;0,00000E+00;8,89622E-06;0,00000E+00;2,53800E-05;9,41107E-05;1,45682E-05;1,21404E-04;1,72238E-05;1,16207E-04;8,13212E-05;8,95741E-05;8,43137E-06;7,98606E-05;3,00040E-05;9,72204E-05;1,15255E-04;9,97282E-05;2,08227E-04
619;2,94167E-02;7,21914E-02;1,14747E-01;1,56288E-01;1,95670E-01;2,37477E-01;2,75231E-01;3,13013E-01;3,55374E-01;3,91302E-01;4,26504E-01;4,62670E-01;4,99982E-01;5,32624E-01;5,69402E-01;6,00027E-01;6,37757E-01;6,73198E-01;7,00167E-01;7,32428E-01;3,67758E-04;8,82335E-04;1,44604E-03;1,98703E-03;2,59149E-03;3,23182E-03;3,81804E-03;4,30267E-03;4,77418E-03;5,39145E-03;5,90575E-03;6,39004E-03;7,10439E-03;8,15267E-03;8,21720E-03;8,86166E-03;9,65711E-03;1,05076E-02;1,06550E-02;1,16117E-02;0,00000E+00;0,00000E+00;0,00000E+00;1,94839E-05;3,97181E-05;3,45468E-05;1,40661E-05;3,03790E-05;4,20172E-05;4,93358E-05;4,94320E-06;0,00000E+00;6,57976E-05;1,64729E-05;1,24586E-04;1,21782E-04;1,03650E-04;1,34819E-04;7,43112E-05;1,78320E-04
620;2,88991E-02;7,11247E-02;1,12804E-01;1,53692E-01;1,93682E-01;2,33356E-01;2,70135E-01;3,12104E-01;3,49512E-01;3,85429E-01;4,19294E-01;4,56402E-01;4,92897E-01;5,27467E-01;5,64919E-01;5,90627E-01;6,26648E-01;6,62256E-01;6,92176E-01;7,23408E-01;3,76915E-04;9,85570E-04;1,53637E-03;2,30351E-03;2,88878E-03;3,51589E-03;4,08765E-03;4,79141E-03;5,55814E-03;6,05887E-03;6,48228E-03;7,25534E-03;7,93016E-03;8,75308E-03;8,98303E-03;9,52304E-03;1,06399E-02;1,15531E-02;1,18423E-02;1,24438E-02;0,00000E+00;0,00000E+00;0,00000E+00;4,21441E-05;6,69227E-05;5,75139E-05;4,86878E-05;9,99290E-05;5,14991E-05;1,00467E-04;7,08113E-05;2,27953E-05;8,17695E-05;2,14522E-05;5,00835E-05;8,02571E-05;1,76850E-04;1,90136E-04;1,59228E-04;1,16876E-04
621;2,87317E-02;7,02900E-02;1,11009E-01;1,53522E-01;1,90781E-01;2,29824E-01;2,70963E-01;3,04617E-01;3,40396E-01;3,77632E-01;4,15798E-01;4,49709E-01;4,86217E-01;5,19772E-01;5,54231E-01;5,84223E-01;6,19216E-01;6,49826E-01;6,79371E-01;7,16075E-01;4,71311E-04;1,07304E-03;1,76454E-03;2,40149E-03;3,03326E-03;3,69887E-03;4,32097E-03;5,22518E-03;5,95836E-03;6,67497E-03;7,37468E-03;8,08290E-03;8,23592E-03;9,54525E-03;1,07922E-02;1,06180E-02;1,14378E-02;1,23571E-02;1,30398E-02;1,36648E-02;0,00000E+00;0,00000E+00;3,60443E-05;6,53858E-06;1,84684E-05;5,53568E-06;3,23542E-05;1,22314E-04;6,27640E-05;1,08475E-05;6,58633E-05;3,33484E-05;1,33299E-04;1,43147E-04;1,51171E-04;6,82699E-05;2,31818E-04;2,57947E-04;1,44809E-04;1,43637E-04
622;2,83880E-02;6,99253E-02;1,09020E-01;1,49559E-01;1,89350E-01;2,26616E-01;2,67146E-01;3,01731E-01;3,40886E-01;3,74245E-01;4,08195E-01;4,42865E-01;4,75690E-01;5,13719E-01;5,47712E-01;5,78417E-01;6,12630E-01;6,38703E-01;6,71810E-01;7,03451E-01;4,74208E-04;1,28304E-03;1,96388E-03;2,98852E-03;3,46654E-03;4,24472E-03;5,11960E-03;5,67787E-03;6,50076E-03;7,54198E-03;8,51613E-03;8,73876E-03;1,02875E-02;1,08865E-02;1,14474E-02;1,16761E-02;1,26891E-02;1,35563E-02;1,38625E-02;1,56563E-02;2,25866E-06;0,00000E+00;5,29643E-06;5,33207E-05;5,80718E-06;6,13551E-05;8,85235E-05;7,66536E-05;8,25135E-05;5,54052E-05;2,35160E-05;8,13355E-05;8,49709E-05;9,44539E-05;7,61801E-05;9,49891E-05;5,52978E-05;2,40077E-04;1,44666E-04;1,99259E-04
623;2,78664E-02;6,84478E-02;1,07964E-01;1,47556E-01;1,85284E-01;2,24043E-01;2,59821E-01;2,94252E-01;3,30595E-01;3,67072E-01;4,01940E-01;4,37397E-01;4,69407E-01;5,00847E-01;5,38403E-01;5,69324E-01;6,01057E-01;6,31775E-01;6,63762E-01;6,93266E-01;5,59595E-04;1,30211E-03;2,18506E-03;2,97658E-03;3,85138E-03;4,62444E-03;5,44512E-03;6,46783E-03;7,23644E-03;7,87514E-03;8,88107E-03;1,02432E-02;1,09512E-02;1,16770E-02;1,21060E-02;1,32441E-02;1,42552E-02;1,44923E-02;1,57530E-02;1,71808E-02;2,33477E-05;3,08889E-06;3,80210E-05;6,02445E-05;6,41387E-05;6,19647E-05;6,10251E-05;8,62571E-06;1,12931E-04;0,00000E+00;8,03336E-05;1,01010E-04;8,16350E-05;9,61012E-05;6,63500E-05;1,97644E-04;4,44817E-05;7,05952E-05;6,41307E-05;1,08632E-04
624;2,74265E-02;6,72023E-02;1,06553E-01;1,45774E-01;1,83475E-01;2,19519E-01;2,55939E-01;2,92573E-01;3,26882E-01;3,64404E-01;3,97498E-01;4,29377E-01;4,62407E-01;4,97161E-01;5,29566E-01;5,57016E-01;5,94438E-01;6,23082E-01;6,51837E-01;6,85542E-01;6,38729E-04;1,49801E-03;2,38965E-03;3,29696E-03;4,26920E-03;5,15959E-03;6,04543E-03;7,24029E-03;7,92304E-03;8,51535E-03;9,32621E-03;1,10186E-02;1,21627E-02;1,26983E-02;1,36547E-02;1,42716E-02;1,55721E-02;1,61781E-02;1,74530E-02;1,84594E-02;1,16913E-05;8,36285E-06;1,03233E-05;3,43520E-05;6,41517E-05;6,68464E-05;3,59268E-05;5,91559E-05;6,65344E-05;3,13523E-05;1,22428E-04;7,19615E-05;1,10496E-04;1,19512E-04;1,55841E-04;1,73412E-04;1,05498E-04;1,80558E-04;2,70759E-04;1,62024E-04
625;2,70770E-02;6,62186E-02;1,05290E-01;1,42629E-01;1,80035E-01;2,17128E-01;2,51138E-01;2,89204E-01;3,24424E-01;3,57680E-01;3,91161E-01;4,26758E-01;4,56473E-01;4,91106E-01;5,19816E-01;5,53116E-01;5,90701E-01;6,12210E-01;6,44645E-01;6,70976E-01;6,91784E-04;1,73161E-03;2,66038E-03;3,85922E-03;4,68235E-03;5,73532E-03;6,70931E-03;7,63891E-03;8,79682E-03;9,68261E-03;1,06973E-02;1,21841E-02;1,29971E-02;1,37457E-02;1,52675E-02;1,63218E-02;1,75448E-02;1,75834E-02;1,89720E-02;2,05766E-02;0,00000E+00;2,76918E-05;3,78718E-05;3,38529E-05;1,68797E-05;5,80022E-05;4,62044E-05;8,25858E-05;1,07341E-04;1,15096E-04;9,75109E-05;2,65133E-05;1,26752E-04;1,01483E-04;1,30796E-04;1,46015E-04;1,81930E-04;2,46828E-04;1,97573E-04;1,59680E-04
626;2,64875E-02;6,56993E-02;1,02781E-01;1,41937E-01;1,78273E-01;2,14797E-01;2,48868E-01;2,86488E-01;3,18085E-01;3,51985E-01;3,88068E-01;4,18897E-01;4,51638E-01;4,78179E-01;5,13003E-01;5,46199E-01;5,75926E-01;6,01286E-01;6,33177E-01;6,61606E-01;7,35665E-04;1,85497E-03;2,99060E-03;4,23624E-03;5,26466E-03;6,47216E-03;7,46875E-03;8,46262E-03;9,81589E-03;1,08115E-02;1,18447E-02;1,29517E-02;1,45778E-02;1,51818E-02;1,64995E-02;1,78774E-02;1,87924E-02;2,02348E-02;2,10439E-02;2,21799E-02;9,17111E-06;2,42912E-05;2,49926E-05;2,17406E-06;4,23843E-05;3,80238E-05;1,01881E-05;1,68360E-05;1,16559E-04;5,30494E-05;1,27604E-04;3,15494E-05;1,18767E-04;1,16209E-04;1,65667E-04;1,45549E-04;5,43703E-05;1,35484E-04;1,48042E-04;2,96410E-04
