timestamp,Lamp 1_%,Lamp 2_%,Lamp 3_%,Lamp 4_%,Lamp 5_%,Lamp 6_%
2024-01-01 02:40:00,659.0606400982523,415.4352176015075,2317.7444426475126,1886.4749999438193,170.66550172765506,6.28852779271009
2024-01-01 02:45:00,659.0606400982523,415.4352176015075,2317.7444426475126,1886.4749999438193,170.66550172765506,6.28852779271009
2024-01-01 02:50:00,659.0606400982523,415.4352176015075,2317.7444426475126,1886.4749999438193,170.66550172765506,6.28852779271009
2024-01-01 02:55:00,659.0606400982523,415.4352176015075,2317.7444426475126,1886.4749999438193,170.66550172765506,6.28852779271009
2024-01-01 03:00:00,974.4707457274986,614.252227590552,3426.959551242173,2789.2952304320283,252.341785596106,9.298061505807322
2024-01-01 03:05:00,974.4707457274986,614.252227590552,3426.959551242173,2789.2952304320283,252.341785596106,9.298061505807322
2024-01-01 03:10:00,974.4707457274986,614.252227590552,3426.959551242173,2789.2952304320283,252.341785596106,9.298061505807322
2024-01-01 03:15:00,974.4707457274986,614.252227590552,3426.959551242173,2789.2952304320283,252.341785596106,9.298061505807322
2024-01-01 03:20:00,974.4707457274986,614.252227590552,3426.959551242173,2789.2952304320283,252.341785596106,9.298061505807322
2024-01-01 03:25:00,974.4707457274986,614.252227590552,3426.959551242173,2789.2952304320283,252.341785596106,9.298061505807322
2024-01-01 03:30:00,974.4707457274986,614.252227590552,3426.959551242173,2789.2952304320283,252.341785596106,9.298061505807322
2024-01-01 03:35:00,974.4707457274986,614.252227590552,3426.959551242173,2789.2952304320283,252.341785596106,9.298061505807322
2024-01-01 03:40:00,974.4707457274986,614.252227590552,3426.959551242173,2789.2952304320283,252.341785596106,9.298061505807322
2024-01-01 03:45:00,974.4707457274986,614.252227590552,3426.959551242173,2789.2952304320283,252.341785596106,9.298061505807322
2024-01-01 03:50:00,974.4707457274986,614.252227590552,3426.959551242173,2789.2952304320283,252.341785596106,9.298061505807322
2024-01-01 03:55:00,974.4707457274986,614.252227590552,3426.959551242173,2789.2952304320283,252.341785596106,9.298061505807322
